Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
139,1140.00,0.001,-7.006,4.9658890724736e+01,2.5652,55.0506,2.7042,15.4776,2.1924,0.0000,3.7546,0.1983,5.2165,0.0000,0.0000,8.4824,3.4477,2.5696,0.9062,0.0000,0.0000,0.0000,0.0000,0.0000,-8.0999592195989e+02,-6.2608631218664e+02,1.3014160547235e+02,1.9358834998738e+01,7.1149397585106e+01,4.7061647e-01,7.1380230e-02,7.7643772e-03,8.7086925e-03,0.0000000e+00,4.7438374e-02,6.3704239e-03,5.3879652e-02,0.0000000e+00,0.0000000e+00,1.0171094e-01,1.5750252e-04,2.2165880e-02,5.8274593e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4938,5.0598594056066e+01,2.9851,-8.0734815845368e+02,-6.3787499158545e+02,1.1992581599138e+02,1.6950417293397e+01,6.0719378582981e+01,-1.6173440804136e+03,-1.2639613037721e+03, 2.5006742146374e+02, 3.6309252292135e+01, 1.3186877616809e+02, 1.7640471421425e-03,-1.4457944058160e-04, 4.8583956726771e-05, 3.9818897789012e-06, 1.1870544051526e-03,-1.2464616684529e-04, 6.1318483536329e-05, 6.4387225188609e-06
140,1140.00,0.001,-7.006,4.9658890724696e+01,2.5652,55.0506,2.7042,15.4776,2.1924,0.0000,3.7546,0.1983,5.2165,0.0000,0.0000,8.4824,3.4477,2.5696,0.9062,0.0000,0.0000,0.0000,0.0000,0.0000,-8.0999592195924e+02,-6.2608631218614e+02,1.3014160547225e+02,1.9358834998722e+01,7.1149397585048e+01,4.7061647e-01,7.1380230e-02,7.7643772e-03,8.7086925e-03,0.0000000e+00,4.7438374e-02,6.3704239e-03,5.3879652e-02,0.0000000e+00,0.0000000e+00,1.0171094e-01,1.5750252e-04,2.2165880e-02,5.8274593e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4938,5.0598594056098e+01,2.9851,-8.0734815845424e+02,-6.3787499158591e+02,1.1992581599146e+02,1.6950417293409e+01,6.0719378583020e+01,-1.6173440804135e+03,-1.2639613037720e+03, 2.5006742146371e+02, 3.6309252292131e+01, 1.3186877616807e+02, 1.7640471421419e-03,-1.4457944058152e-04, 4.8583956726760e-05, 3.9818897788995e-06, 1.1870544051517e-03,-1.2464616684519e-04, 6.1318483536329e-05, 6.4387225188612e-06
141,1139.00,0.001,-7.018,4.8853613584478e+01,2.5630,55.1712,2.7141,15.4700,2.1650,0.0000,3.6990,0.1995,5.1645,0.0000,0.0000,8.4389,3.4493,2.6076,0.9211,0.0000,0.0000,0.0000,0.0000,0.0000,-7.9706335447303e+02,-6.1634153536812e+02,1.2797636165061e+02,1.9061040985212e+01,6.9954701886169e+01,4.7185064e-01,7.2100539e-02,7.7021118e-03,8.6971258e-03,0.0000000e+00,4.7298186e-02,6.4459834e-03,5.3656259e-02,0.0000000e+00,0.0000000e+00,1.0115164e-01,1.5601891e-04,2.2191233e-02,5.9540104e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.5187,5.1405831180483e+01,2.9847,-8.2006229147508e+02,-6.4806343482710e+02,1.2179928240483e+02,1.7222852554076e+01,6.1672036879025e+01,-1.6171256459481e+03,-1.2644049701952e+03, 2.4977564405544e+02, 3.6283893539288e+01, 1.3162673876519e+02, 1.7515764349064e-03,-1.4326704866370e-04, 4.8274213819136e-05, 3.9485026188981e-06, 1.1655330651592e-03,-1.2298679441733e-04, 6.1147398301248e-05, 6.4522601107016e-06
142,1138.00,0.001,-7.031,4.8066479978711e+01,2.5609,55.2896,2.7238,15.4621,2.1379,0.0000,3.6443,0.2006,5.1132,0.0000,0.0000,8.3964,3.4499,2.6457,0.9362,0.0000,0.0000,0.0000,0.0000,0.0000,-7.8441244295974e+02,-6.0680561364047e+02,1.2585963881889e+02,1.8769517119090e+01,6.8787868660781e+01,4.7307454e-01,7.2812034e-02,7.6406289e-03,8.6854229e-03,0.0000000e+00,4.7156672e-02,6.5210383e-03,5.3433918e-02,0.0000000e+00,0.0000000e+00,1.0059702e-01,1.5452582e-04,2.2217432e-02,6.0819835e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.5434,5.2194811515930e+01,2.9843,-8.3249323566229e+02,-6.5803400763899e+02,1.2362911669440e+02,1.7489521520143e+01,6.2603243902993e+01,-1.6169056786220e+03,-1.2648396212795e+03, 2.4948875551329e+02, 3.6259038639233e+01, 1.3139111256377e+02, 1.7394241835900e-03,-1.4197728842396e-04, 4.7972153947511e-05, 3.9156385208276e-06, 1.1445449059976e-03,-1.2135583617891e-04, 6.0978921233596e-05, 6.4655811552811e-06
143,1137.00,0.001,-7.043,4.7296980312510e+01,2.5588,55.4058,2.7335,15.4541,2.1112,0.0000,3.5907,0.2018,5.0628,0.0000,0.0000,8.3549,3.4496,2.6841,0.9514,0.0000,0.0000,0.0000,0.0000,0.0000,-7.7203563709876e+02,-5.9747303690372e+02,1.2379009339080e+02,1.8484099884027e+01,6.7648091529531e+01,4.7428838e-01,7.3514772e-02,7.5799237e-03,8.6735928e-03,0.0000000e+00,4.7013886e-02,6.5955715e-03,5.3212621e-02,0.0000000e+00,0.0000000e+00,1.0004698e-01,1.5302372e-04,2.2244390e-02,6.2113718e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.5679,5.2966050001421e+01,2.9839,-8.4464862273115e+02,-6.6779251799872e+02,1.2541651932945e+02,1.7750572460433e+01,6.3513591684275e+01,-1.6166842598299e+03,-1.2652655549024e+03, 2.4920661272025e+02, 3.6234672344460e+01, 1.3116168321381e+02, 1.7275804339526e-03,-1.4070971913428e-04, 4.7677550869773e-05, 3.8832894029411e-06, 1.1240736430438e-03,-1.1975275551079e-04, 6.0813004154731e-05, 6.4786901316344e-06
144,1136.00,0.001,-7.055,4.6544627616166e+01,2.5567,55.5198,2.7431,15.4459,2.0849,0.0000,3.5379,0.2029,5.0133,0.0000,0.0000,8.3144,3.4484,2.7227,0.9668,0.0000,0.0000,0.0000,0.0000,0.0000,-7.5992571517843e+02,-5.8833853514267e+02,1.2176644078754e+02,1.8204633011247e+01,6.6534599732081e+01,4.7549238e-01,7.4208814e-02,7.5199911e-03,8.6616434e-03,0.0000000e+00,4.6869878e-02,6.6695664e-03,5.2992359e-02,0.0000000e+00,0.0000000e+00,9.9501410e-02,1.5151313e-04,2.2272020e-02,6.3421679e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.5921,5.3720038667587e+01,2.9834,-8.5653575135308e+02,-6.7734452020328e+02,1.2716263786665e+02,1.8006147182425e+01,6.4403646153204e+01,-1.6164614665315e+03,-1.2656830553460e+03, 2.4892907865419e+02, 3.6210780193672e+01, 1.3093824588529e+02, 1.7160356526167e-03,-1.3946391939685e-04, 4.7390187216031e-05, 3.8514475151027e-06, 1.1041037193060e-03,-1.1817703931026e-04, 6.0649600495864e-05, 6.4915914117711e-06
145,1135.00,0.001,-7.067,4.5808956129866e+01,2.5547,55.6316,2.7527,15.4375,2.0589,0.0000,3.4861,0.2040,4.9645,0.0000,0.0000,8.2748,3.4463,2.7615,0.9823,0.0000,0.0000,0.0000,0.0000,0.0000,-7.4807576335081e+02,-5.7939706319024e+02,1.1978745173495e+02,1.7930967011613e+01,6.5446655934872e+01,4.7668675e-01,7.4894228e-02,7.4608261e-03,8.6495815e-03,0.0000000e+00,4.6724698e-02,6.7430069e-03,5.2773124e-02,0.0000000e+00,0.0000000e+00,9.8960212e-02,1.4999454e-04,2.2300239e-02,6.4743639e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.6161,5.4457248069511e+01,2.9829,-8.6816160817833e+02,-6.8669533092066e+02,1.2886857029270e+02,1.8256381448928e+01,6.5273948781697e+01,-1.6162373715291e+03,-1.2660923941109e+03, 2.4865602202765e+02, 3.6187348460542e+01, 1.3072060471657e+02, 1.7047807026076e-03,-1.3823948568903e-04, 4.7109853999568e-05, 3.8201054116956e-06, 1.0846202609832e-03,-1.1662819618749e-04, 6.0488665239345e-05, 6.5042892618092e-06
146,1134.00,0.001,-7.080,4.5089519973343e+01,2.5528,55.7412,2.7622,15.4290,2.0332,0.0000,3.4351,0.2051,4.9165,0.0000,0.0000,8.2361,3.4432,2.8005,0.9980,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3647915612443e+02,-5.7064378639288e+02,1.1785194878410e+02,1.7662958735383e+01,6.4383554171606e+01,4.7787169e-01,7.5571085e-02,7.4024234e-03,8.6374131e-03,0.0000000e+00,4.6578394e-02,6.8158777e-03,5.2554910e-02,0.0000000e+00,0.0000000e+00,9.8423290e-02,1.4846848e-04,2.2328966e-02,6.6079510e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.6399,5.5178128633425e+01,2.9824,-8.7953288760189e+02,-6.9585004428868e+02,1.3053536816488e+02,1.8501405370151e+01,6.6125018125375e+01,-1.6160120437263e+03,-1.2664938306816e+03, 2.4838731694898e+02, 3.6164364105533e+01, 1.3050857229698e+02, 1.6938068204263e-03,-1.3703603099037e-04, 4.6836350156290e-05, 3.7892559258190e-06, 1.0656090357922e-03,-1.1510575476357e-04, 6.0330154860046e-05, 6.5167878433066e-06
147,1133.00,0.001,-7.092,4.4385891897226e+01,2.5508,55.8487,2.7716,15.4204,2.0079,0.0000,3.3850,0.2061,4.8693,0.0000,0.0000,8.1984,3.4392,2.8396,1.0138,0.0000,0.0000,0.0000,0.0000,0.0000,-7.2512953804973e+02,-5.6207406714576e+02,1.1595880304660e+02,1.7400470958713e+01,6.3344617910770e+01,4.7904737e-01,7.6239460e-02,7.3447778e-03,8.6251435e-03,0.0000000e+00,4.6431012e-02,6.8881639e-03,5.2337708e-02,0.0000000e+00,0.0000000e+00,9.7890555e-02,1.4693548e-04,2.2358122e-02,6.7429201e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.6634,5.5883111920588e+01,2.9818,-8.9065601031905e+02,-7.0481354609559e+02,1.3216403955728e+02,1.8741343771945e+01,6.6957351271012e+01,-1.6157855483688e+03,-1.2668876132413e+03, 2.4812284260387e+02, 3.6141814730658e+01, 1.3030196918178e+02, 1.6831055945855e-03,-1.3585318349117e-04, 4.6569482111750e-05, 3.7588921448354e-06, 1.0470564139309e-03,-1.1360926206969e-04, 6.0174027267156e-05, 6.5290912147870e-06
148,1132.00,0.001,-7.105,4.3697662111491e+01,2.5490,55.9540,2.7810,15.4117,1.9829,0.0000,3.3357,0.2072,4.8229,0.0000,0.0000,8.1616,3.4344,2.8790,1.0298,0.0000,0.0000,0.0000,0.0000,0.0000,-7.1402080653203e+02,-5.5368345225100e+02,1.1410693113264e+02,1.7143371995461e+01,6.2329198243156e+01,4.8021397e-01,7.6899433e-02,7.2878837e-03,8.6127769e-03,0.0000000e+00,4.6282595e-02,6.9598513e-03,5.2121512e-02,0.0000000e+00,0.0000000e+00,9.7361918e-02,1.4539611e-04,2.2387633e-02,6.8792615e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.6867,5.6572611813036e+01,2.9812,-9.0153714073703e+02,-7.1359052709215e+02,1.3375555182356e+02,1.8976316541502e+01,6.7771425194494e+01,-1.6155579472691e+03,-1.2672739793432e+03, 2.4786248295620e+02, 3.6119688536963e+01, 1.3010062343765e+02, 1.6726689455167e-03,-1.3469058537829e-04, 4.6309063374258e-05, 3.7290073872165e-06, 1.0289493315221e-03,-1.1213828204238e-04, 6.0020241746756e-05, 6.5412033333972e-06
149,1131.00,0.001,-7.117,4.3024437187050e+01,2.5471,56.0572,2.7903,15.4029,1.9582,0.0000,3.2873,0.2082,4.7771,0.0000,0.0000,8.1257,3.4286,2.9185,1.0459,0.0000,0.0000,0.0000,0.0000,0.0000,-7.0314709571487e+02,-5.4546766105805e+02,1.1229529228132e+02,1.6891535333058e+01,6.1336672182818e+01,4.8137167e-01,7.7551086e-02,7.2317358e-03,8.6003170e-03,0.0000000e+00,4.6133188e-02,7.0309261e-03,5.1906317e-02,0.0000000e+00,0.0000000e+00,9.6837294e-02,1.4385091e-04,2.2417424e-02,7.0169647e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7097,5.7247025625226e+01,2.9806,-9.1218220330091e+02,-7.2218549547891e+02,1.3531083418580e+02,1.9206438951573e+01,6.8567698033937e+01,-1.6153292990158e+03,-1.2676531565370e+03, 2.4760612646713e+02, 3.6097974284631e+01, 1.2990437021675e+02, 1.6624891067685e-03,-1.3354789169593e-04, 4.6054914152795e-05, 3.6995951806855e-06, 1.0112752563938e-03,-1.1069239411177e-04, 5.9868758905218e-05, 6.5531280566982e-06
150,1130.00,0.001,-7.129,4.2365839026612e+01,2.5453,56.1584,2.7996,15.3942,1.9338,0.0000,3.2397,0.2092,4.7321,0.0000,0.0000,8.0907,3.4221,2.9582,1.0622,0.0000,0.0000,0.0000,0.0000,0.0000,-6.9250276137904e+02,-5.3742257434685e+02,1.1052288567308e+02,1.6644839291247e+01,6.0366441075463e+01,4.8252061e-01,7.8194506e-02,7.1763282e-03,8.5877668e-03,0.0000000e+00,4.5982830e-02,7.1013755e-03,5.1692115e-02,0.0000000e+00,0.0000000e+00,9.6316602e-02,1.4230044e-04,2.2447426e-02,7.1560187e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7325,5.7906735145526e+01,2.9800,-9.2259689778989e+02,-7.3060278861039e+02,1.3683078015857e+02,1.9431821964279e+01,6.9346610282374e+01,-1.6150996591689e+03,-1.2680253629572e+03, 2.4735366583166e+02, 3.6076661255526e+01, 1.2971305135784e+02, 1.6525586074206e-03,-1.3242476927777e-04, 4.5806860998465e-05, 3.6706492416197e-06, 9.9402215606364e-04,-1.0927119187886e-04, 5.9719540613792e-05, 6.5648691445357e-06
151,1130.00,0.001,-7.129,4.2365839026590e+01,2.5453,56.1584,2.7996,15.3942,1.9338,0.0000,3.2397,0.2092,4.7321,0.0000,0.0000,8.0907,3.4221,2.9582,1.0622,0.0000,0.0000,0.0000,0.0000,0.0000,-6.9250276137870e+02,-5.3742257434660e+02,1.1052288567303e+02,1.6644839291239e+01,6.0366441075431e+01,4.8252061e-01,7.8194506e-02,7.1763282e-03,8.5877668e-03,0.0000000e+00,4.5982830e-02,7.1013755e-03,5.1692115e-02,0.0000000e+00,0.0000000e+00,9.6316602e-02,1.4230044e-04,2.2447426e-02,7.1560187e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7325,5.7906735145542e+01,2.9800,-9.2259689779016e+02,-7.3060278861060e+02,1.3683078015861e+02,1.9431821964285e+01,6.9346610282393e+01,-1.6150996591689e+03,-1.2680253629572e+03, 2.4735366583164e+02, 3.6076661255523e+01, 1.2971305135782e+02, 1.6525586074202e-03,-1.3242476927773e-04, 4.5806860998458e-05, 3.6706492416189e-06, 9.9402215606307e-04,-1.0927119187881e-04, 5.9719540613787e-05, 6.5648691445361e-06
152,1129.00,0.001,-7.142,4.1431662363545e+01,2.5434,56.2157,2.8108,15.4029,1.9057,0.0000,3.1798,0.2133,4.6795,0.0000,0.0000,8.0592,3.4297,3.0173,1.0861,0.0000,0.0000,0.0000,0.0000,0.0000,-6.7734214235278e+02,-5.2584674200787e+02,1.0804507388290e+02,1.6290172823871e+01,5.9010359274138e+01,4.8235346e-01,7.8800309e-02,7.1275437e-03,8.5702380e-03,0.0000000e+00,4.5669644e-02,7.2911876e-03,5.1491395e-02,0.0000000e+00,0.0000000e+00,9.5961533e-02,1.4255099e-04,2.2704962e-02,7.3433438e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7507,5.8843635233181e+01,2.9799,-9.3755400571970e+02,-7.4264341788768e+02,1.3900837130979e+02,1.9746563219674e+01,7.0471015982833e+01,-1.6148961480725e+03,-1.2684901598955e+03, 2.4705344519269e+02, 3.6036736043545e+01, 1.2948137525697e+02, 1.6405349654264e-03,-1.3066339287097e-04, 4.5523960978153e-05, 3.6258387194966e-06, 9.7178439083922e-04,-1.0712125464898e-04, 5.9654639723355e-05, 6.5758206378270e-06
153,1128.00,0.001,-7.154,4.0578362227805e+01,2.5415,56.2782,2.8214,15.4082,1.8787,0.0000,3.1235,0.2169,4.6291,0.0000,0.0000,8.0282,3.4334,3.0733,1.1090,0.0000,0.0000,0.0000,0.0000,0.0000,-6.6349104327190e+02,-5.1528173410048e+02,1.0577690409408e+02,1.5966338532711e+01,5.7770021277760e+01,4.8242395e-01,7.9393276e-02,7.0782344e-03,8.5539969e-03,0.0000000e+00,4.5389203e-02,7.4611450e-03,5.1288468e-02,0.0000000e+00,0.0000000e+00,9.5579007e-02,1.4243289e-04,2.2920538e-02,7.5243071e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7694,5.9699214315638e+01,2.9797,-9.5119474797748e+02,-7.5364356884036e+02,1.4099217010107e+02,2.0035093932137e+01,7.1495442185812e+01,-1.6146857912494e+03,-1.2689253029408e+03, 2.4676907419516e+02, 3.6001432464849e+01, 1.2926546346357e+02, 1.6293129612645e-03,-1.2906848070587e-04, 4.5256892565466e-05, 3.5850929218411e-06, 9.5122111549943e-04,-1.0516470562793e-04, 5.9576659579815e-05, 6.5866513736051e-06
154,1127.00,0.001,-7.167,3.9751042543272e+01,2.5397,56.3385,2.8318,15.4133,1.8522,0.0000,3.0685,0.2205,4.5796,0.0000,0.0000,7.9982,3.4360,3.1295,1.1320,0.0000,0.0000,0.0000,0.0000,0.0000,-6.5005303828400e+02,-5.0502912764119e+02,1.0357741002236e+02,1.5651993802005e+01,5.6568095035409e+01,4.8249530e-01,7.9969571e-02,7.0294780e-03,8.5381050e-03,0.0000000e+00,4.5111777e-02,7.6325884e-03,5.1085699e-02,0.0000000e+00,0.0000000e+00,9.5198359e-02,1.4227627e-04,2.3135199e-02,7.7072667e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7877,6.0528687166912e+01,2.9795,-9.6442065634161e+02,-7.6432060912311e+02,1.4291329301753e+02,2.0315199919504e+01,7.2488447561751e+01,-1.6144736946256e+03,-1.2693497367643e+03, 2.4649070303989e+02, 3.5967193721508e+01, 1.2905654259716e+02, 1.6184411529532e-03,-1.2751680423402e-04, 4.4997704449357e-05, 3.5453642900631e-06, 9.3130032625728e-04,-1.0326028438424e-04, 5.9500427743461e-05, 6.5972607509603e-06
155,1126.00,0.001,-7.179,3.8948633591087e+01,2.5379,56.3965,2.8419,15.4182,1.8261,0.0000,3.0146,0.2240,4.5307,0.0000,0.0000,7.9692,3.4374,3.1859,1.1554,0.0000,0.0000,0.0000,0.0000,0.0000,-6.3701147621677e+02,-4.9507640248815e+02,1.0144378639075e+02,1.5346758165766e+01,5.5402987214082e+01,4.8256746e-01,8.0529639e-02,6.9812713e-03,8.5225542e-03,0.0000000e+00,4.4837272e-02,7.8054696e-03,5.0883105e-02,0.0000000e+00,0.0000000e+00,9.4819553e-02,1.4208190e-04,2.3348896e-02,7.8921978e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.8058,6.1333130529915e+01,2.9792,-9.7724848918622e+02,-7.7468752922564e+02,1.4477429865317e+02,2.0587216513585e+01,7.3451317644629e+01,-1.6142599654030e+03,-1.2697639317138e+03, 2.4621808504392e+02, 3.5933974679351e+01, 1.2885430485871e+02, 1.6079049520560e-03,-1.2600672607004e-04, 4.4746092420997e-05, 3.5066181015163e-06, 9.1199533056257e-04,-1.0140604586018e-04, 5.9425927007629e-05, 6.6076525585962e-06
156,1125.00,0.001,-7.192,3.8170122934924e+01,2.5362,56.4523,2.8519,15.4229,1.8004,0.0000,2.9619,0.2276,4.4826,0.0000,0.0000,7.9411,3.4377,3.2426,1.1789,0.0000,0.0000,0.0000,0.0000,0.0000,-6.2435058255855e+02,-4.8541169478660e+02,9.9373377514535e+01,1.5050271272052e+01,5.4273189854253e+01,4.8264039e-01,8.1073924e-02,6.9336114e-03,8.5073357e-03,0.0000000e+00,4.4565600e-02,7.9797397e-03,5.0680706e-02,0.0000000e+00,0.0000000e+00,9.4442555e-02,1.4185058e-04,2.3561584e-02,8.0790748e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.8237,6.2113563415463e+01,2.9789,-9.8969412121958e+02,-7.8475663707623e+02,1.4657760908583e+02,2.0851461311404e+01,7.4385269534240e+01,-1.6140447037781e+03,-1.2701683318628e+03, 2.4595098660036e+02, 3.5901732583456e+01, 1.2865845938849e+02, 1.5976905329136e-03,-1.2453669217026e-04, 4.4501766849264e-05, 3.4688212297488e-06, 8.9328086881326e-04,-9.9600144117587e-05, 5.9353140728571e-05, 6.6178304907064e-06
157,1124.00,0.001,-7.204,3.7414551759395e+01,2.5345,56.5059,2.8617,15.4275,1.7751,0.0000,2.9102,0.2312,4.4352,0.0000,0.0000,7.9140,3.4370,3.2996,1.2027,0.0000,0.0000,0.0000,0.0000,0.0000,-6.1205540423426e+02,-4.7602375583344e+02,9.7363667752793e+01,1.4762191611446e+01,5.3177274911946e+01,4.8271402e-01,8.1602861e-02,6.8864949e-03,8.4924401e-03,0.0000000e+00,4.4296673e-02,8.1553490e-03,5.0478518e-02,0.0000000e+00,0.0000000e+00,9.4067333e-02,1.4158307e-04,2.3773215e-02,8.2678716e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.8412,6.2870950796956e+01,2.9785,-1.0017725992289e+03,-7.9453960092883e+02,1.4832551859149e+02,2.1108235299896e+01,7.5291456249795e+01,-1.6138280034632e+03,-1.2705633567623e+03, 2.4568918634428e+02, 3.5870426911341e+01, 1.2846873116174e+02, 1.5877847839559e-03,-1.2310522671662e-04, 4.4264451824906e-05, 3.4319420569175e-06, 8.7513302145930e-04,-9.7840826224355e-05, 5.9282052725881e-05, 6.6277981481079e-06
158,1123.00,0.001,-7.217,3.6681011487080e+01,2.5328,56.5572,2.8713,15.4319,1.7502,0.0000,2.8596,0.2348,4.3885,0.0000,0.0000,7.8878,3.4351,3.3568,1.2268,0.0000,0.0000,0.0000,0.0000,0.0000,-6.0011175854062e+02,-4.6690191403096e+02,9.5412272685357e+01,1.4482195341323e+01,5.2113889216245e+01,4.8278831e-01,8.2116883e-02,6.8399185e-03,8.4778575e-03,0.0000000e+00,4.4030409e-02,8.3322475e-03,5.0276560e-02,0.0000000e+00,0.0000000e+00,9.3693855e-02,1.4128019e-04,2.3983745e-02,8.4585619e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.8585,6.3606207023660e+01,2.9781,-1.0134981936223e+03,-8.0404748902330e+02,1.5002020169679e+02,2.1357823895905e+01,7.6170970753161e+01,-1.6136099521629e+03,-1.2709494030543e+03, 2.4543247438215e+02, 3.5840019237228e+01, 1.2828485996941e+02, 1.5781752628805e-03,-1.2171092738226e-04, 4.4033884369157e-05, 3.3959503921202e-06, 8.5752912337660e-04,-9.6126426596167e-05, 5.9212647196505e-05, 6.6375590392629e-06
159,1122.00,0.001,-7.229,3.5968640648066e+01,2.5312,56.6064,2.8808,15.4362,1.7256,0.0000,2.8101,0.2383,4.3425,0.0000,0.0000,7.8626,3.4322,3.4142,1.2511,0.0000,0.0000,0.0000,0.0000,0.0000,-5.8850618585271e+02,-4.5803603964160e+02,9.3516930947289e+01,1.4209975196965e+01,5.1081749803393e+01,4.8286321e-01,8.2616411e-02,6.7938789e-03,8.4635777e-03,0.0000000e+00,4.3766725e-02,8.5103848e-03,5.0074849e-02,0.0000000e+00,0.0000000e+00,9.3322089e-02,1.4094273e-04,2.4193130e-02,8.6511186e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.8754,6.4320198978965e+01,2.9777,-1.0248844461592e+03,-8.1329080631999e+02,1.5166372063159e+02,2.1600497909337e+01,7.7024849672631e+01,-1.6133906320119e+03,-1.2713268459616e+03, 2.4518065157888e+02, 3.5810473106302e+01, 1.2810659947602e+02, 1.5688501553063e-03,-1.2035246094272e-04, 4.3809813700290e-05, 3.3608173951083e-06, 8.4044768480365e-04,-9.4455361750795e-05, 5.9144908640177e-05, 6.6471165812429e-06
160,1121.00,0.001,-7.242,3.5276621976092e+01,2.5297,56.6534,2.8902,15.4405,1.7015,0.0000,2.7615,0.2419,4.2971,0.0000,0.0000,7.8384,3.4282,3.4718,1.2756,0.0000,0.0000,0.0000,0.0000,0.0000,-5.7722590571104e+02,-4.4941651205162e+02,9.1675496653457e+01,1.3945239480528e+01,5.0079639588919e+01,4.8293866e-01,8.3101861e-02,6.7483726e-03,8.4495903e-03,0.0000000e+00,4.3505546e-02,8.6897102e-03,4.9873401e-02,0.0000000e+00,0.0000000e+00,9.2952007e-02,1.4057149e-04,2.4401326e-02,8.8455145e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.8922,6.5013749009788e+01,2.9773,-1.0359442142649e+03,-8.2227952861335e+02,1.5325803224302e+02,2.1836514437417e+01,7.7854076758050e+01,-1.6131701199760e+03,-1.2716960406650e+03, 2.4493352889647e+02, 3.5781753917945e+01, 1.2793371634697e+02, 1.5597982365297e-03,-1.1902855919524e-04, 4.3592000551640e-05, 3.3265155047512e-06, 8.2386831815447e-04,-9.2826125430153e-05, 5.9078821794696e-05, 6.6564741006972e-06
